Income,Sex,Marital,Age,Education,Occupation,Live,Dual,Person,Person under 18,Householder,Hometype,Ethnic,Language
0,male,,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,six,two,live with parents/family,house,asian,other
0,male,single or never married,14 thru 17,grade 8 or less,student or hs or college,seven to ten years,not married,five,three,live with parents/family,house,white,english
1,female,married,55 thru 64,1 to 3 years of college,clerical/service worker,more than ten years,yes,two,none,own,house,white,english
0,male,single or never married,14 thru 17,grade 8 or less,student or hs or college,,not married,four,two,live with parents/family,house,white,english
0,female,single or never married,25 thru 34,1 to 3 years of college,student or hs or college,more than ten years,not married,two,none,rent,house,white,english
1,female,living together or not married,35 thru 44,1 to 3 years of college,clerical/service worker,more than ten years,not married,two,none,own,house,white,english
1,female,married,35 thru 44,college graduate,professional/managerial,more than ten years,yes,three,one,own,house,white,english
0,female,living together or not married,25 thru 34,1 to 3 years of college,professional/managerial,one to three years,no,two,none,rent,apartment,asian,english
1,female,single or never married,25 thru 34,college graduate,professional/managerial,less than one year,not married,one,none,rent,apartment,white,english
0,male,divorced or separated,25 thru 34,1 to 3 years of college,sales worker,more than ten years,not married,one,none,live with parents/family,house,asian,english
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,more than ten years,not married,two,one,live with parents/family,house,hispanic,english
0,female,single or never married,18 thru 24,grades 9 to 11,unemployed,,not married,five,two,rent,apartment,white,english
1,male,single or never married,25 thru 34,grad study,professional/managerial,less than one year,not married,one,none,rent,apartment,white,english
1,male,married,45 thru 54,1 to 3 years of college,professional/managerial,more than ten years,yes,five,none,own,condominium,black,english
0,female,single or never married,18 thru 24,college graduate,professional/managerial,one to three years,not married,two,none,rent,apartment,white,english
0,female,living together or not married,18 thru 24,1 to 3 years of college,factory worker/laborer/driver,more than ten years,not married,two,none,live with parents/family,house,white,english
0,female,divorced or separated,45 thru 54,1 to 3 years of college,professional/managerial,more than ten years,not married,two,none,rent,apartment,white,english
0,male,living together or not married,18 thru 24,1 to 3 years of college,factory worker/laborer/driver,more than ten years,not married,two,none,rent,house,white,english
1,female,divorced or separated,45 thru 54,1 to 3 years of college,professional/managerial,,not married,four,none,own,condominium,white,english
1,female,married,25 thru 34,college graduate,sales worker,four to six years,yes,two,none,own,condominium,black,english
1,male,single or never married,18 thru 24,1 to 3 years of college,clerical/service worker,more than ten years,not married,one,none,rent,apartment,other,english
0,male,single or never married,18 thru 24,graduated high school,professional/managerial,,not married,four,one,live with parents/family,house,hispanic,english
1,male,divorced or separated,35 thru 44,college graduate,professional/managerial,more than ten years,not married,three,one,own,house,white,english
1,male,married,25 thru 34,college graduate,sales worker,more than ten years,yes,three,one,own,house,white,english
1,male,married,55 thru 64,grad study,retired,more than ten years,no,two,none,own,house,white,english
0,male,single or never married,25 thru 34,college graduate,professional/managerial,seven to ten years,not married,one,none,rent,apartment,hispanic,english
1,female,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,three,none,own,house,white,english
0,male,single or never married,14 thru 17,grade 8 or less,student or hs or college,more than ten years,not married,four,one,live with parents/family,house,hispanic,english
1,male,married,55 thru 64,1 to 3 years of college,clerical/service worker,more than ten years,no,two,none,own,house,white,english
0,male,single or never married,25 thru 34,1 to 3 years of college,student or hs or college,one to three years,not married,one,none,rent,apartment,white,english
1,female,single or never married,18 thru 24,1 to 3 years of college,clerical/service worker,more than ten years,not married,five,two,live with parents/family,house,white,english
1,male,single or never married,18 thru 24,grades 9 to 11,unemployed,seven to ten years,not married,three,one,rent,house,white,english
1,male,married,25 thru 34,1 to 3 years of college,factory worker/laborer/driver,more than ten years,yes,four,none,rent,condominium,pacific islander,english
1,male,married,25 thru 34,grad study,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,male,married,65 and over,1 to 3 years of college,retired,more than ten years,no,two,none,own,house,white,english
0,male,single or never married,14 thru 17,grades 9 to 11,student or hs or college,,not married,four,two,live with parents/family,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,one to three years,no,two,none,own,house,white,english
1,male,married,35 thru 44,college graduate,professional/managerial,more than ten years,yes,two,none,own,house,white,english
0,male,married,25 thru 34,college graduate,sales worker,more than ten years,yes,four,two,rent,other,white,english
1,male,married,35 thru 44,grad study,professional/managerial,,no,four,two,own,house,white,english
1,male,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,two,none,own,house,white,english
1,male,single or never married,18 thru 24,college graduate,professional/managerial,less than one year,not married,one,none,rent,apartment,other,english
1,male,single or never married,25 thru 34,college graduate,professional/managerial,more than ten years,not married,one,none,rent,apartment,white,english
1,male,married,35 thru 44,grad study,professional/managerial,more than ten years,yes,two,none,own,house,white,english
0,male,living together or not married,18 thru 24,1 to 3 years of college,factory worker/laborer/driver,one to three years,no,six,none,rent,apartment,hispanic,spanish
1,male,single or never married,25 thru 34,college graduate,sales worker,more than ten years,not married,,none,rent,condominium,hispanic,english
1,male,divorced or separated,35 thru 44,grad study,professional/managerial,more than ten years,not married,two,two,rent,house,white,english
1,male,single or never married,25 thru 34,college graduate,professional/managerial,more than ten years,not married,two,none,rent,house,american indian,english
